Time,$/MWh
2019-12-27 16:40:00,40.79
2019-12-27 16:45:00,43.81
2019-12-27 16:50:00,43.81
2019-12-27 16:55:00,43.81
2019-12-27 17:00:00,43.81
2019-12-27 17:05:00,40.75
2019-12-27 17:10:00,40.75
2019-12-27 17:15:00,40.75
2019-12-27 17:20:00,36.41
2019-12-27 17:25:00,36.41
2019-12-27 17:30:00,36.41
2019-12-27 17:35:00,33.62
2019-12-27 17:40:00,33.62
2019-12-27 17:45:00,33.62
2019-12-27 17:50:00,33.46
2019-12-27 17:55:00,33.46
2019-12-27 18:00:00,33.46
2019-12-27 18:05:00,39.66
2019-12-27 18:10:00,39.66
2019-12-27 18:15:00,39.66
2019-12-27 18:20:00,35.63
2019-12-27 18:25:00,33.35
2019-12-27 18:30:00,33.35
2019-12-27 18:35:00,37.93
2019-12-27 18:40:00,37.93
2019-12-27 18:45:00,37.93
2019-12-27 18:50:00,32.65
2019-12-27 18:55:00,32.65
2019-12-27 19:00:00,32.65
2019-12-27 19:05:00,37.32
2019-12-27 19:10:00,37.32
2019-12-27 19:15:00,37.32
2019-12-27 19:20:00,31.01
2019-12-27 19:25:00,31.01
2019-12-27 19:30:00,31.01
2019-12-27 19:35:00,24.99
2019-12-27 19:40:00,22.04
2019-12-27 19:45:00,22.04
2019-12-27 19:50:00,23.51
2019-12-27 19:55:00,23.51
2019-12-27 20:00:00,23.51
2019-12-27 20:05:00,28.05
2019-12-27 20:10:00,37.9
2019-12-27 20:15:00,30.85
2019-12-27 20:20:00,30.88
2019-12-27 20:25:00,30.89
2019-12-27 20:30:00,30.89
2019-12-27 20:35:00,27.42
2019-12-27 20:40:00,27.42
2019-12-27 20:45:00,27.42
2019-12-27 20:50:00,21.09
2019-12-27 20:55:00,21.09
2019-12-27 21:00:00,21.09
2019-12-27 21:05:00,21.06
2019-12-27 21:10:00,22.15
2019-12-27 21:15:00,22.15
2019-12-27 21:20:00,20.62
2019-12-27 21:25:00,20.62
2019-12-27 21:30:00,20.2
2019-12-27 21:35:00,20.2
2019-12-27 21:40:00,20.2
2019-12-27 21:45:00,20.47
2019-12-27 21:50:00,20.47
2019-12-27 21:55:00,20.1
2019-12-27 22:00:00,20.1
2019-12-27 22:05:00,27.08
2019-12-27 22:10:00,27.08
2019-12-27 22:15:00,27.08
2019-12-27 22:20:00,19.6
2019-12-27 22:25:00,31.13
2019-12-27 22:30:00,18.91
2019-12-27 22:35:00,19.53
2019-12-27 22:40:00,19.57
2019-12-27 22:45:00,19.56
2019-12-27 22:50:00,19.56
2019-12-27 22:55:00,19.56
2019-12-27 23:00:00,19.56
2019-12-27 23:05:00,19.53
2019-12-27 23:10:00,19.53
2019-12-27 23:15:00,19.53
2019-12-27 23:20:00,20.09
2019-12-27 23:25:00,20.13
2019-12-27 23:30:00,20.13
2019-12-27 23:35:00,19.78
2019-12-27 23:40:00,19.69
2019-12-27 23:45:00,19.7
2019-12-27 23:50:00,19.7
2019-12-27 23:55:00,18.93
2019-12-28 00:00:00,21.49
2019-12-28 00:05:00,20.66
2019-12-28 00:10:00,20.66
2019-12-28 00:15:00,21.55
2019-12-28 00:20:00,22.66
2019-12-28 00:25:00,21.32
2019-12-28 00:30:00,21.32
2019-12-28 00:35:00,21.55
2019-12-28 00:40:00,22.07
2019-12-28 00:45:00,21.29
2019-12-28 00:50:00,19.27
2019-12-28 00:55:00,19.27
2019-12-28 01:00:00,20.55
2019-12-28 01:05:00,20.55
2019-12-28 01:10:00,18.5
2019-12-28 01:15:00,18.77
2019-12-28 01:20:00,18.77
2019-12-28 01:25:00,17.62
2019-12-28 01:30:00,19.25
2019-12-28 01:35:00,19.25
2019-12-28 01:40:00,19.25
2019-12-28 01:45:00,19.25
2019-12-28 01:50:00,19.25
2019-12-28 01:55:00,19.25
2019-12-28 02:00:00,15.84
2019-12-28 02:05:00,15.84
2019-12-28 02:10:00,15.84
2019-12-28 02:15:00,16.36
2019-12-28 02:20:00,15.93
2019-12-28 02:25:00,15.93
2019-12-28 02:30:00,15.93
2019-12-28 02:35:00,15.95
2019-12-28 02:40:00,16.37
2019-12-28 02:45:00,17.16
2019-12-28 02:50:00,17.16
2019-12-28 02:55:00,17.16
2019-12-28 03:00:00,16.6
2019-12-28 03:05:00,17.54
2019-12-28 03:10:00,17.54
2019-12-28 03:15:00,17.57
2019-12-28 03:20:00,17.57
2019-12-28 03:25:00,17.09
2019-12-28 03:30:00,17.08
2019-12-28 03:35:00,17.08
2019-12-28 03:40:00,17.08
2019-12-28 03:45:00,17.08
2019-12-28 03:50:00,17.39
2019-12-28 03:55:00,17.39
2019-12-28 04:00:00,17.39
2019-12-28 04:05:00,17.29
2019-12-28 04:10:00,17.29
2019-12-28 04:15:00,18.33
2019-12-28 04:20:00,18.33
2019-12-28 04:25:00,18.33
2019-12-28 04:30:00,17.92
2019-12-28 04:35:00,17.92
2019-12-28 04:40:00,17.92
2019-12-28 04:45:00,18.25
2019-12-28 04:50:00,18.25
2019-12-28 04:55:00,18.26
2019-12-28 05:00:00,18.26
2019-12-28 05:05:00,18.25
2019-12-28 05:10:00,18.23
2019-12-28 05:15:00,17.87
2019-12-28 05:20:00,18.21
2019-12-28 05:25:00,18.21
2019-12-28 05:30:00,18.02
2019-12-28 05:35:00,18.02
2019-12-28 05:40:00,18.02
2019-12-28 05:45:00,18.28
2019-12-28 05:50:00,19.26
2019-12-28 05:55:00,19.26
2019-12-28 06:00:00,16.85
2019-12-28 06:05:00,17.42
2019-12-28 06:10:00,18.29
2019-12-28 06:15:00,18.29
2019-12-28 06:20:00,18.26
2019-12-28 06:25:00,18.54
2019-12-28 06:30:00,18.54
2019-12-28 06:35:00,17.7
2019-12-28 06:40:00,18.27
2019-12-28 06:45:00,18.27
2019-12-28 06:50:00,18.27
2019-12-28 06:55:00,18.26
2019-12-28 07:00:00,19.26
2019-12-28 07:05:00,19.26
2019-12-28 07:10:00,19.3
2019-12-28 07:15:00,19.31
2019-12-28 07:20:00,19.31
2019-12-28 07:25:00,19.31
2019-12-28 07:30:00,19.31
2019-12-28 07:35:00,20.15
2019-12-28 07:40:00,20.16
2019-12-28 07:45:00,20.16
2019-12-28 07:50:00,20.16
2019-12-28 07:55:00,20.54
2019-12-28 08:00:00,19.38
2019-12-28 08:05:00,19.38
2019-12-28 08:10:00,19.38
2019-12-28 08:15:00,19.38
2019-12-28 08:20:00,17.4
2019-12-28 08:25:00,18.6
2019-12-28 08:30:00,19.13
2019-12-28 08:35:00,19.13
2019-12-28 08:40:00,19.38
2019-12-28 08:45:00,19.38
2019-12-28 08:50:00,19.38
2019-12-28 08:55:00,17.13
2019-12-28 09:00:00,18.39
2019-12-28 09:05:00,18.36
2019-12-28 09:10:00,18.38
2019-12-28 09:15:00,18.39
2019-12-28 09:20:00,18.39
2019-12-28 09:25:00,17.91
2019-12-28 09:30:00,17.91
2019-12-28 09:35:00,18.37
2019-12-28 09:40:00,18.36
2019-12-28 09:45:00,17.92
2019-12-28 09:50:00,17.69
2019-12-28 09:55:00,17.13
2019-12-28 10:00:00,17.13
2019-12-28 10:05:00,17.75
2019-12-28 10:10:00,17.8
2019-12-28 10:15:00,17.8
2019-12-28 10:20:00,17.71
2019-12-28 10:25:00,17.71
2019-12-28 10:30:00,17.22
2019-12-28 10:35:00,17.39
2019-12-28 10:40:00,17.22
2019-12-28 10:45:00,17.22
2019-12-28 10:50:00,17.64
2019-12-28 10:55:00,17.66
2019-12-28 11:00:00,17.45
2019-12-28 11:05:00,17.36
2019-12-28 11:10:00,17.36
2019-12-28 11:15:00,17.33
2019-12-28 11:20:00,17.33
2019-12-28 11:25:00,17.32
2019-12-28 11:30:00,17.31
2019-12-28 11:35:00,17.32
2019-12-28 11:40:00,17.32
2019-12-28 11:45:00,17.3
2019-12-28 11:50:00,17.3
2019-12-28 11:55:00,17.19
2019-12-28 12:00:00,15.23
2019-12-28 12:05:00,15.23
2019-12-28 12:10:00,15.23
2019-12-28 12:15:00,15.23
2019-12-28 12:20:00,15.21
2019-12-28 12:25:00,15.21
2019-12-28 12:30:00,15.23
2019-12-28 12:35:00,15.23
2019-12-28 12:40:00,15.23
2019-12-28 12:45:00,15.24
2019-12-28 12:50:00,15.23
2019-12-28 12:55:00,16.98
2019-12-28 13:00:00,16.26
2019-12-28 13:05:00,13.15
2019-12-28 13:10:00,13.17
2019-12-28 13:15:00,3.05
2019-12-28 13:20:00,3.05
2019-12-28 13:25:00,13.16
2019-12-28 13:30:00,15.76
2019-12-28 13:35:00,4.08
2019-12-28 13:40:00,16.27
2019-12-28 13:45:00,16.63
2019-12-28 13:50:00,17.3
2019-12-28 13:55:00,17.15
2019-12-28 14:00:00,17.34
2019-12-28 14:05:00,17.34
2019-12-28 14:10:00,17.34
2019-12-28 14:15:00,17.34
2019-12-28 14:20:00,17.57
2019-12-28 14:25:00,17.57
2019-12-28 14:30:00,17.57
2019-12-28 14:35:00,17.78
2019-12-28 14:40:00,17.71
2019-12-28 14:45:00,18.53
2019-12-28 14:50:00,17.91
2019-12-28 14:55:00,18.06
2019-12-28 15:00:00,18.67
2019-12-28 15:05:00,18.69
2019-12-28 15:10:00,19.06
2019-12-28 15:15:00,19.51
2019-12-28 15:20:00,19.74
2019-12-28 15:25:00,19.74
2019-12-28 15:30:00,19.73
2019-12-28 15:35:00,19.74
2019-12-28 15:40:00,19.84
2019-12-28 15:45:00,19.84
2019-12-28 15:50:00,24.08
2019-12-28 15:55:00,24.99
2019-12-28 16:00:00,24.99
2019-12-28 16:05:00,19.49
2019-12-28 16:10:00,18.94
2019-12-28 16:15:00,18.72
2019-12-28 16:20:00,18.65
2019-12-28 16:25:00,18.65
2019-12-28 16:30:00,18.67
2019-12-28 16:35:00,19.63
2019-12-28 16:40:00,19.77
2019-12-28 16:45:00,24.2
2019-12-28 16:50:00,21.09
2019-12-28 16:55:00,22.48
2019-12-28 17:00:00,21.43
2019-12-28 17:05:00,21.43
2019-12-28 17:10:00,21.33
2019-12-28 17:15:00,21.33
2019-12-28 17:20:00,22.69
2019-12-28 17:25:00,22.66
2019-12-28 17:30:00,22.66
2019-12-28 17:35:00,22.65
2019-12-28 17:40:00,22.14
2019-12-28 17:45:00,22.68
2019-12-28 17:50:00,22.67
2019-12-28 17:55:00,22.67
2019-12-28 18:00:00,22.67
2019-12-28 18:05:00,21.43
2019-12-28 18:10:00,20.74
2019-12-28 18:15:00,20.06
2019-12-28 18:20:00,20.65
2019-12-28 18:25:00,20.65
2019-12-28 18:30:00,20.53
2019-12-28 18:35:00,20.53
2019-12-28 18:40:00,20.53
2019-12-28 18:45:00,20.53
2019-12-28 18:50:00,24.0
2019-12-28 18:55:00,20.94
2019-12-28 19:00:00,24.5
2019-12-28 19:05:00,23.34
2019-12-28 19:10:00,23.34
2019-12-28 19:15:00,24.29
2019-12-28 19:20:00,24.49
2019-12-28 19:25:00,24.49
2019-12-28 19:30:00,19.97
2019-12-28 19:35:00,19.97
2019-12-28 19:40:00,19.97
2019-12-28 19:45:00,19.97
2019-12-28 19:50:00,19.73
2019-12-28 19:55:00,19.73
2019-12-28 20:00:00,19.7
2019-12-28 20:05:00,19.7
2019-12-28 20:10:00,19.54
2019-12-28 20:15:00,19.54
2019-12-28 20:20:00,19.65
2019-12-28 20:25:00,19.7
2019-12-28 20:30:00,19.7
2019-12-28 20:35:00,19.74
2019-12-28 20:40:00,19.74
2019-12-28 20:45:00,19.76
2019-12-28 20:50:00,19.76
2019-12-28 20:55:00,19.76
2019-12-28 21:00:00,18.81
2019-12-28 21:05:00,19.38
2019-12-28 21:10:00,19.67
2019-12-28 21:15:00,19.67
2019-12-28 21:20:00,19.68
2019-12-28 21:25:00,19.78
2019-12-28 21:30:00,19.78
2019-12-28 21:35:00,19.66
2019-12-28 21:40:00,19.66
2019-12-28 21:45:00,19.27
2019-12-28 21:50:00,18.83
2019-12-28 21:55:00,18.83
2019-12-28 22:00:00,19.64
2019-12-28 22:05:00,19.64
2019-12-28 22:10:00,19.7
2019-12-28 22:15:00,19.66
2019-12-28 22:20:00,18.79
2019-12-28 22:25:00,18.79
2019-12-28 22:30:00,18.76
2019-12-28 22:35:00,18.72
2019-12-28 22:40:00,18.72
2019-12-28 22:45:00,18.77
2019-12-28 22:50:00,18.64
2019-12-28 22:55:00,18.64
2019-12-28 23:00:00,18.64
2019-12-28 23:05:00,18.93
2019-12-28 23:10:00,18.93
2019-12-28 23:15:00,18.82
2019-12-28 23:20:00,18.82
2019-12-28 23:25:00,29.37
2019-12-28 23:30:00,19.82
2019-12-28 23:35:00,19.82
2019-12-28 23:40:00,29.7
2019-12-28 23:45:00,32.96
2019-12-28 23:50:00,20.12
2019-12-28 23:55:00,19.97
